Feature,Gain,Weight,Cover,XGBContribution,Permutation,Target,CompositeImportance,BusinessMeaning
legacy_order_ratio_lag7,11289931808768.0,13.0,232.94615173339844,1005.5848,251.2071533203125,Revenue_Residual,0.0717673062098067,nhu cầu lịch sử và tính mùa vụ
daily_order_count_lag7,0.0012024834286421537,20.0,475.09503173828125,4.3518063e-05,8.133374794851988e-05,COGS_Ratio,0.07171900808094218,nhu cầu lịch sử và tính mùa vụ
category_reason_weighted_return_risk_roll7,9322717249536.0,17.0,185.98236083984375,2100.2756,2748.114208984375,Revenue_Residual,0.07140726104535922,nhu cầu lịch sử và tính mùa vụ
aov_lag7,10717046505472.0,10.0,201.60000610351562,3080.2124,5345.47529296875,Revenue_Residual,0.07138724789452407,nhu cầu lịch sử và tính mùa vụ
legacy_order_ratio_lag365,0.001133561716414988,38.0,307.4579162597656,6.172385e-05,4.971528833266348e-05,COGS_Ratio,0.07129182692785757,nhu cầu lịch sử và tính mùa vụ
wt_sessions_lag365,7967041650688.0,10.0,295.6100158691406,1757.0306,2748.578515625,Revenue_Residual,0.07101391966531077,nhu cầu lịch sử và tính mùa vụ
daily_avg_fill_rate_lag7,5857208172544.0,18.0,198.22222900390625,3442.385,4895.21806640625,Revenue_Residual,0.07031679057021782,nhu cầu lịch sử và tính mùa vụ
avg_delivery_days_lag7,5325372522496.0,26.0,150.36538696289062,1835.46,3330.185400390625,Revenue_Residual,0.07022668164362039,nhu cầu lịch sử và tính mùa vụ
wt_page_views_lag7,6916147249152.0,19.0,171.25790405273438,2496.9604,4197.931201171875,Revenue_Residual,0.06892471658763485,nhu cầu lịch sử và tính mùa vụ
legacy_revenue_share_lag7,0.002496397588402033,24.0,409.9666442871094,4.7907e-05,7.852843555156142e-05,COGS_Ratio,0.06884398351132962,nhu cầu lịch sử và tính mùa vụ
wt_unique_visitors_lag7,0.0010127958375960588,27.0,376.6554870605469,5.823527e-05,9.76068651652895e-05,COGS_Ratio,0.06805211156649413,nhu cầu lịch sử và tính mùa vụ
month,0.030693428590893745,6.0,514.816650390625,0.00014005387,0.00017308803217019886,COGS_Ratio,0.06786210776092298,"hiệu ứng lịch, mùa vụ ngắn hạn và ngày đặc biệt"
daily_return_risk_index_lag365,0.0009600585908629,28.0,362.81072998046875,4.089848e-05,0.00010249852348351852,COGS_Ratio,0.06747351201457234,nhu cầu lịch sử và tính mùa vụ
wt_unique_visitors_lag30,0.0017573212971910834,37.0,274.81085205078125,7.6026554e-05,0.00017358901677653194,COGS_Ratio,0.06732937724648633,nhu cầu lịch sử và tính mùa vụ
daily_total_cogs_lag365,0.0023666038177907467,27.0,366.5592956542969,7.853967e-05,0.00010820950556080788,COGS_Ratio,0.06730634935358758,nhu cầu lịch sử và tính mùa vụ
new_customer_aov_lag30,5629432299520.0,13.0,272.32305908203125,2147.0098,2530.504736328125,Revenue_Residual,0.0672064563819355,nhu cầu lịch sử và tính mùa vụ
wt_bounce_rate_lag7,7166597005312.0,21.0,130.46665954589844,2485.1555,3909.148876953125,Revenue_Residual,0.06716666903023878,nhu cầu lịch sử và tính mùa vụ
daily_gross_revenue_before_discount_lag7,0.000871162919793278,26.0,376.73077392578125,3.8247756e-05,8.22394446004182e-05,COGS_Ratio,0.06691874528670996,nhu cầu lịch sử và tính mùa vụ
city_encoded_lag7,10456627412992.0,12.0,197.0916748046875,1477.6014,1910.00009765625,Revenue_Residual,0.06689248712666264,nhu cầu lịch sử và tính mùa vụ
daily_expected_margin_mix_lag365,9509167693824.0,20.0,107.15999603271484,2613.2324,1608.849853515625,Revenue_Residual,0.06629640268727245,nhu cầu lịch sử và tính mùa vụ
legacy_aov_roll30,7795392380928.0,3.0,367.6333312988281,707.0983,1034.8606323242188,Revenue_Residual,0.06620684528221935,nhu cầu lịch sử và tính mùa vụ
financing_intensity_index_lag365,7283374292992.0,16.0,158.8249969482422,3147.6658,4961.48359375,Revenue_Residual,0.0661414550674351,nhu cầu lịch sử và tính mùa vụ
legacy_order_ratio_lag30,0.0008806932019069791,34.0,293.9853210449219,7.3128e-05,8.47820527269505e-05,COGS_Ratio,0.06600967867573054,nhu cầu lịch sử và tính mùa vụ
wt_sessions_lag365,0.001036898116581142,22.0,402.8999938964844,4.9193284e-05,9.830191993387416e-05,COGS_Ratio,0.06593199394236668,nhu cầu lịch sử và tính mùa vụ
city_encoded_roll7,0.001527078216895461,28.0,339.4250183105469,0.00010505719,0.00016292368818540126,COGS_Ratio,0.06549997834346954,nhu cầu lịch sử và tính mùa vụ
daily_order_count_roll30,0.0026877052150666714,22.0,398.8954162597656,2.8969956e-05,2.466375044605229e-05,COGS_Ratio,0.06545973880811552,nhu cầu lịch sử và tính mùa vụ
daily_avg_fill_rate_lag365,7533226360832.0,25.0,91.99600219726562,1349.5148,2019.915283203125,Revenue_Residual,0.06525254086179072,nhu cầu lịch sử và tính mùa vụ
daily_return_risk_index_roll7,0.004622798413038254,20.0,409.01995849609375,4.6263478e-05,9.445172909181566e-05,COGS_Ratio,0.06520028607638798,nhu cầu lịch sử và tính mùa vụ
legacy_order_ratio_roll30,0.013630371540784836,19.0,400.34210205078125,8.837378e-05,8.080556435743346e-05,COGS_Ratio,0.0649223773342612,nhu cầu lịch sử và tính mùa vụ
daily_total_cogs_roll30,0.03281340003013611,14.0,400.2500305175781,0.00033015976,0.00029962406842969357,COGS_Ratio,0.06490982735810602,nhu cầu lịch sử và tính mùa vụ
high_intent_traffic_share_roll7,9144686870528.0,12.0,207.1500244140625,1564.6251,1678.121533203125,Revenue_Residual,0.06485974634622207,nhu cầu lịch sử và tính mùa vụ
daily_promo_order_count_lag7,8876031213568.0,3.0,322.8333435058594,1186.0769,1506.0973388671875,Revenue_Residual,0.06479816525130662,nhu cầu lịch sử và tính mùa vụ
daily_total_quantity_lag7,0.0004478201153688133,21.0,401.61431884765625,4.24245e-05,7.999160297913476e-05,COGS_Ratio,0.06462301246082994,nhu cầu lịch sử và tính mùa vụ
wt_unique_visitors_roll30,0.0030362436082214117,14.0,447.3499450683594,7.8348836e-05,0.00013883688661735504,COGS_Ratio,0.06344220479353359,nhu cầu lịch sử và tính mùa vụ
legacy_order_ratio_lag7,0.0011335888411849737,31.0,295.954833984375,6.613883e-05,0.00012390424963086842,COGS_Ratio,0.0634024489282923,nhu cầu lịch sử và tính mùa vụ
daily_promo_order_count_roll30,7269618548736.0,11.0,242.55455017089844,1308.0254,2126.6429931640623,Revenue_Residual,0.0633437752321683,nhu cầu lịch sử và tính mùa vụ
regional_revenue_concentration_index_lag30,5943055089664.0,20.0,128.63499450683594,2100.0837,3724.8693359375,Revenue_Residual,0.06204109659566698,nhu cầu lịch sử và tính mùa vụ
daily_total_cogs_lag7,0.001259368727914989,27.0,319.0740661621094,4.6985566e-05,8.349943964276463e-05,COGS_Ratio,0.061775207695523346,nhu cầu lịch sử và tính mùa vụ
upt_roll30,0.001753742340952158,19.0,386.2789306640625,6.125343e-05,0.00011638882861007006,COGS_Ratio,0.06140681338957802,nhu cầu lịch sử và tính mùa vụ
wt_page_views_lag365,8102638780416.0,14.0,150.80001831054688,2220.6072,3287.07080078125,Revenue_Residual,0.06133900871280549,nhu cầu lịch sử và tính mùa vụ
daily_discount_amount_roll30,11954267619328.0,13.0,104.60770416259766,1392.6451,1910.43447265625,Revenue_Residual,0.06102096599236588,nhu cầu lịch sử và tính mùa vụ
legacy_aov_lag7,10123535712256.0,6.0,195.3666534423828,2534.8884,3324.61689453125,Revenue_Residual,0.061016812041069714,nhu cầu lịch sử và tính mùa vụ
daily_expected_margin_mix_lag7,7141744181248.0,19.0,132.87368774414062,1099.306,2232.428466796875,Revenue_Residual,0.0609401487994339,nhu cầu lịch sử và tính mùa vụ
daily_promo_order_count_lag30,10871951589376.0,3.0,262.6333312988281,835.9539,401.1930786132813,Revenue_Residual,0.06086340515943441,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_lag7,5679633399808.0,21.0,109.55238342285156,1903.4803,3200.368408203125,Revenue_Residual,0.059722782275797845,nhu cầu lịch sử và tính mùa vụ
daily_discount_depth_lag365,10365127622656.0,4.0,241.47500610351562,680.0396,1513.9228515625,Revenue_Residual,0.059588883342459695,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_lag7,5633704722432.0,22.0,104.57272338867188,1906.6367,2283.11103515625,Revenue_Residual,0.05937401581396577,nhu cầu lịch sử và tính mùa vụ
category_reason_weighted_return_risk_roll30,0.0027953775133937597,20.0,354.010009765625,7.563898e-05,0.00011323154030833394,COGS_Ratio,0.059128175701777606,nhu cầu lịch sử và tính mùa vụ
daily_promo_line_count_roll30,0.014782237820327282,22.0,302.154541015625,0.0002550674,0.00021094266267027706,COGS_Ratio,0.05856520806627763,nhu cầu lịch sử và tính mùa vụ
wt_bounce_rate_lag365,6828768886784.0,14.0,147.05714416503906,1886.897,3249.918115234375,Revenue_Residual,0.05743620178147847,nhu cầu lịch sử và tính mùa vụ
avg_delivery_days_lag30,6700761350144.0,17.0,138.0117645263672,1343.1749,1527.63876953125,Revenue_Residual,0.05742732914924083,nhu cầu lịch sử và tính mùa vụ
promo_penetration_rate_lag30,14142807212032.0,1.0,180.90000915527344,539.64136,927.6469604492188,Revenue_Residual,0.05664500004897664,nhu cầu lịch sử và tính mùa vụ
daily_total_quantity_roll7,0.0009820463601499796,17.0,360.0647277832031,3.9185667e-05,4.0705545688979325e-05,COGS_Ratio,0.056142010312003054,nhu cầu lịch sử và tính mùa vụ
daily_order_line_count_lag7,0.0012420809362083673,19.0,338.60528564453125,4.0008777e-05,4.553379985736683e-05,COGS_Ratio,0.05585414910857014,nhu cầu lịch sử và tính mùa vụ
daily_promo_order_count_lag30,0.003489996073767543,20.0,318.9700012207031,5.714402e-05,9.088808001251891e-05,COGS_Ratio,0.05530753501071116,nhu cầu lịch sử và tính mùa vụ
daily_order_count_roll7,0.001245119608938694,19.0,322.868408203125,4.4868335e-05,6.256124979699961e-05,COGS_Ratio,0.054226812676247974,nhu cầu lịch sử và tính mùa vụ
high_intent_traffic_share_lag30,6170131562496.0,9.0,217.52223205566406,1056.8444,1434.2568603515624,Revenue_Residual,0.054167650486695494,nhu cầu lịch sử và tính mùa vụ
legacy_order_ratio_lag365,5830043762688.0,11.0,203.7363739013672,746.4001,537.225390625,Revenue_Residual,0.05303199462404852,nhu cầu lịch sử và tính mùa vụ
daily_return_risk_index_roll30,0.0019334061071276665,24.0,255.12083435058594,9.6028285e-05,0.00014549438783433287,COGS_Ratio,0.05241828579822159,nhu cầu lịch sử và tính mùa vụ
wt_sessions_roll7,0.002692562062293291,19.0,296.57366943359375,6.0742503e-05,0.0001600157789653167,COGS_Ratio,0.051998502411550206,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_roll30,6911717015552.0,14.0,129.37857055664062,922.80914,1104.8398193359376,Revenue_Residual,0.05190151303074477,nhu cầu lịch sử và tính mùa vụ
category_encoded_lag7,7542603251712.0,13.0,107.22307586669922,1451.7637,2242.112548828125,Revenue_Residual,0.05150638902376716,nhu cầu lịch sử và tính mùa vụ
category_reason_weighted_return_risk_lag365,7987873710080.0,17.0,54.317649841308594,1355.553,1992.66103515625,Revenue_Residual,0.05139079129711305,nhu cầu lịch sử và tính mùa vụ
wt_sessions_roll30,0.001411404344253242,18.0,291.4555358886719,4.9350743e-05,7.800528255756945e-05,COGS_Ratio,0.04993995677609067,nhu cầu lịch sử và tính mùa vụ
financing_intensity_index_lag7,5563096760320.0,19.0,68.0999984741211,1009.7001,1893.756103515625,Revenue_Residual,0.049376745896692734,nhu cầu lịch sử và tính mùa vụ
daily_order_line_count_roll30,0.00381130026653409,16.0,298.0124816894531,5.486942e-05,4.30861946369987e-05,COGS_Ratio,0.04899493986274494,nhu cầu lịch sử và tính mùa vụ
high_intent_traffic_share_lag7,9755613462528.0,4.0,162.57501220703125,656.71606,627.5402282714844,Revenue_Residual,0.04816168777719583,nhu cầu lịch sử và tính mùa vụ
high_intent_traffic_share_lag365,7773617651712.0,9.0,131.92222595214844,1149.0709,1283.605078125,Revenue_Residual,0.04808947616838234,nhu cầu lịch sử và tính mùa vụ
covid_intensity_lag7,0.0019207457080483437,6.0,381.38330078125,7.009319e-05,0.00010122728417627513,COGS_Ratio,0.04808737701697472,nhu cầu lịch sử và tính mùa vụ
daily_promo_line_count_lag30,0.00588944973424077,18.0,264.9055480957031,6.288806e-05,9.392045467393473e-05,COGS_Ratio,0.04792699569792305,nhu cầu lịch sử và tính mùa vụ
daily_total_quantity_roll30,0.001030961167998612,12.0,330.6000061035156,1.5636058e-05,1.849449472501874e-05,COGS_Ratio,0.047868927820998865,nhu cầu lịch sử và tính mùa vụ
customer_repurchase_cadence_index_lag30,5033185247232.0,18.0,78.08334350585938,1201.584,1354.9707763671875,Revenue_Residual,0.04764262382800731,nhu cầu lịch sử và tính mùa vụ
wt_unique_visitors_roll7,8879661383680.0,6.0,124.71666717529297,1742.4037,1943.7454345703125,Revenue_Residual,0.04742690466245599,nhu cầu lịch sử và tính mùa vụ
daily_promo_line_count_lag7,9223302807552.0,9.0,100.73332977294922,685.54376,1019.6575561523438,Revenue_Residual,0.04695512110941534,nhu cầu lịch sử và tính mùa vụ
covid_intensity_roll7,0.0037893326953053474,6.0,361.8999938964844,7.437197e-05,0.00011800251813838258,COGS_Ratio,0.04636454632225658,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_lag30,7888222814208.0,13.0,71.14616394042969,759.3555,681.752978515625,Revenue_Residual,0.04550564325841236,nhu cầu lịch sử và tính mùa vụ
legacy_revenue_share_lag7,8882692816896.0,9.0,94.10000610351562,866.26117,534.235302734375,Revenue_Residual,0.04513108944390187,nhu cầu lịch sử và tính mùa vụ
market_era_roll30,9496101388288.0,1.0,148.1999969482422,1566.966,2190.45556640625,Revenue_Residual,0.044940250301827835,nhu cầu lịch sử và tính mùa vụ
promo_penetration_rate_lag7,0.018633751198649406,13.0,243.60769653320312,0.00017747386,0.00026640461292117836,COGS_Ratio,0.04385931740037816,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_lag30,5285939249152.0,16.0,68.58125305175781,899.4131,1044.8034912109374,Revenue_Residual,0.04372974482794687,nhu cầu lịch sử và tính mùa vụ
daily_order_line_count_roll7,0.0015091740060597658,14.0,270.10003662109375,4.6617308e-05,5.085929296910763e-05,COGS_Ratio,0.04360960940503044,nhu cầu lịch sử và tính mùa vụ
promo_penetration_rate_lag30,0.004520040471106768,5.0,343.7599792480469,3.119873e-05,6.500194867840037e-05,COGS_Ratio,0.04319197983668834,nhu cầu lịch sử và tính mùa vụ
legacy_order_ratio_roll7,0.004003608599305153,10.0,292.03997802734375,0.00010438318,0.000175956790917553,COGS_Ratio,0.04309532786298814,nhu cầu lịch sử và tính mùa vụ
wt_sessions_lag7,14150268878848.0,3.0,43.0333366394043,410.9715,197.29854736328124,Revenue_Residual,0.04259067174000397,nhu cầu lịch sử và tính mùa vụ
covid_intensity,9421480525824.0,3.0,114.10000610351562,813.69476,1441.9736083984376,Revenue_Residual,0.04163801101327296,tín hiệu vận hành/tổng hợp khác mà mô hình thấy có liên quan đến doanh thu
customer_repurchase_cadence_index_lag7,6234809827328.0,11.0,73.04545593261719,879.10675,1065.0469360351562,Revenue_Residual,0.03981688471514833,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_lag365,5061896830976.0,12.0,76.41666412353516,1250.4365,1185.156591796875,Revenue_Residual,0.03945567843814939,nhu cầu lịch sử và tính mùa vụ
daily_return_risk_index_roll30,8373276246016.0,8.0,49.875,720.8613,801.2798583984375,Revenue_Residual,0.03765869100157888,nhu cầu lịch sử và tính mùa vụ
covid_intensity,0.0034379716962575912,9.0,225.45556640625,7.657457e-05,0.00011664988996926696,COGS_Ratio,0.03451193809391803,tín hiệu vận hành/tổng hợp khác mà mô hình thấy có liên quan đến doanh thu
daily_discount_depth_lag30,7423012634624.0,4.0,73.0,593.6473,1091.2773803710938,Revenue_Residual,0.03292783629721096,nhu cầu lịch sử và tính mùa vụ
wt_unique_visitors_lag7,7068761194496.0,5.0,60.099998474121094,810.1525,455.16526489257814,Revenue_Residual,0.03156710566227336,nhu cầu lịch sử và tính mùa vụ
active_customer_demographic_mix_score_lag365,0.0005510955234058201,7.0,221.2142791748047,5.0001636e-06,4.4607956624531654e-06,COGS_Ratio,0.030945053038571497,nhu cầu lịch sử và tính mùa vụ
legacy_revenue_share_roll30,0.0017312882700935006,5.0,234.33999633789062,8.029467e-06,4.010677366750315e-06,COGS_Ratio,0.030603266561941327,nhu cầu lịch sử và tính mùa vụ
daily_return_risk_index_lag7,3811486990336.0,8.0,49.71249771118164,583.10535,795.3428344726562,Revenue_Residual,0.026830144798892137,nhu cầu lịch sử và tính mùa vụ
promo_penetration_rate_lag7,7630581399552.0,2.0,51.20000457763672,216.51315,0.0,Revenue_Residual,0.02654606346661533,nhu cầu lịch sử và tính mùa vụ
covid_intensity_roll7,0.0,0.0,0.0,0.0,0.0,Revenue_Residual,0.0,nhu cầu lịch sử và tính mùa vụ
year,0.0,0.0,0.0,0.0,0.0,Revenue_Residual,0.0,tín hiệu vận hành/tổng hợp khác mà mô hình thấy có liên quan đến doanh thu
market_era_lag7,0.0,0.0,0.0,0.0,0.0,Revenue_Residual,0.0,nhu cầu lịch sử và tính mùa vụ
market_era_lag365,0.0,0.0,0.0,0.0,0.0,Revenue_Residual,0.0,nhu cầu lịch sử và tính mùa vụ
market_era_roll7,0.0,0.0,0.0,0.0,0.0,Revenue_Residual,0.0,nhu cầu lịch sử và tính mùa vụ
covid_intensity_lag365,0.0,0.0,0.0,0.0,0.0,Revenue_Residual,0.0,nhu cầu lịch sử và tính mùa vụ
covid_intensity_lag7,0.0,0.0,0.0,0.0,0.0,Revenue_Residual,0.0,nhu cầu lịch sử và tính mùa vụ
market_era_roll30,0.0,0.0,0.0,0.0,0.0,COGS_Ratio,0.0,nhu cầu lịch sử và tính mùa vụ
active_customer_demographic_mix_score_roll30,0.0,0.0,0.0,0.0,0.0,COGS_Ratio,0.0,nhu cầu lịch sử và tính mùa vụ
market_era_lag30,0.0,0.0,0.0,0.0,0.0,Revenue_Residual,0.0,nhu cầu lịch sử và tính mùa vụ
market_era_lag30,0.0,0.0,0.0,0.0,0.0,COGS_Ratio,0.0,nhu cầu lịch sử và tính mùa vụ
market_era_lag7,0.0,0.0,0.0,0.0,0.0,COGS_Ratio,0.0,nhu cầu lịch sử và tính mùa vụ
market_era_roll7,0.0,0.0,0.0,0.0,0.0,COGS_Ratio,0.0,nhu cầu lịch sử và tính mùa vụ
market_era_lag365,0.0,0.0,0.0,0.0,0.0,COGS_Ratio,0.0,nhu cầu lịch sử và tính mùa vụ
year,0.0,0.0,0.0,0.0,0.0,COGS_Ratio,0.0,tín hiệu vận hành/tổng hợp khác mà mô hình thấy có liên quan đến doanh thu
